,class,layer,correlation,pvalue
0,encoder.layers.encoder_layer_0,schooner,0.9147058823529413,7.011802190203186e-07
1,encoder.layers.encoder_layer_0,brain_coral,0.4264705882352941,0.09949911193753966
2,encoder.layers.encoder_layer_0,junco_bird,0.7617647058823529,0.000605342838070589
3,encoder.layers.encoder_layer_0,snail,0.5764705882352941,0.01941514038653157
4,encoder.layers.encoder_layer_0,grey_whale,0.6264705882352941,0.009413977306783632
5,encoder.layers.encoder_layer_0,siberian_husky,0.488235294117647,0.05501502977813759
6,encoder.layers.encoder_layer_0,electric_fan,-0.2029411764705882,0.45096124172270946
7,encoder.layers.encoder_layer_0,bookcase,0.6882352941176471,0.0032039086143957423
8,encoder.layers.encoder_layer_0,fountain_pen,0.5323529411764706,0.033768622960234626
9,encoder.layers.encoder_layer_0,toaster,-0.7999999999999999,0.00019857097280000043
10,encoder.layers.encoder_layer_1,schooner,0.5852941176470587,0.017225286616094855
11,encoder.layers.encoder_layer_1,brain_coral,-0.45294117647058824,0.07809874141672511
12,encoder.layers.encoder_layer_1,junco_bird,0.22941176470588234,0.39272049088161975
13,encoder.layers.encoder_layer_1,snail,0.3205882352941176,0.2260454222079824
14,encoder.layers.encoder_layer_1,grey_whale,-0.24705882352941175,0.35627504151257705
15,encoder.layers.encoder_layer_1,siberian_husky,-0.45294117647058824,0.07809874141672511
16,encoder.layers.encoder_layer_1,electric_fan,-0.3411764705882353,0.1959326248678891
17,encoder.layers.encoder_layer_1,bookcase,0.21470588235294116,0.4245592336201027
18,encoder.layers.encoder_layer_1,fountain_pen,0.8647058823529412,1.544234049652656e-05
19,encoder.layers.encoder_layer_1,toaster,-0.6941176470588235,0.002853705903456908
20,encoder.layers.encoder_layer_2,schooner,0.3911764705882353,0.1340712861972552
21,encoder.layers.encoder_layer_2,brain_coral,-0.6588235294117648,0.0055114223363436875
22,encoder.layers.encoder_layer_2,junco_bird,-0.4970588235294117,0.05013355780377417
23,encoder.layers.encoder_layer_2,snail,0.8970588235294116,2.4923759658858677e-06
24,encoder.layers.encoder_layer_2,grey_whale,0.3558823529411765,0.1761037380915931
25,encoder.layers.encoder_layer_2,siberian_husky,0.2647058823529412,0.3218043958686153
26,encoder.layers.encoder_layer_2,electric_fan,0.5617647058823529,0.023537016474280824
27,encoder.layers.encoder_layer_2,bookcase,0.6205882352941177,0.010313515549677674
28,encoder.layers.encoder_layer_2,fountain_pen,0.3558823529411765,0.1761037380915931
29,encoder.layers.encoder_layer_2,toaster,-0.3970588235294118,0.1278060090882619
30,encoder.layers.encoder_layer_3,schooner,0.3205882352941176,0.2260454222079824
31,encoder.layers.encoder_layer_3,brain_coral,-0.7441176470588236,0.0009482827857378686
32,encoder.layers.encoder_layer_3,junco_bird,-0.4088235294117647,0.11588783814878352
33,encoder.layers.encoder_layer_3,snail,0.6205882352941177,0.010313515549677674
34,encoder.layers.encoder_layer_3,grey_whale,0.3294117647058824,0.2128014262162131
35,encoder.layers.encoder_layer_3,siberian_husky,0.3382352941176471,0.2000655587786896
36,encoder.layers.encoder_layer_3,electric_fan,0.22058823529411767,0.4116664304979635
37,encoder.layers.encoder_layer_3,bookcase,0.36176470588235293,0.16855882250388438
38,encoder.layers.encoder_layer_3,fountain_pen,0.4911764705882353,0.053350435677943356
39,encoder.layers.encoder_layer_3,toaster,0.19999999999999998,0.45768790507519985
40,encoder.layers.encoder_layer_4,schooner,0.27058823529411763,0.31076062710233504
41,encoder.layers.encoder_layer_4,brain_coral,0.21764705882352942,0.41808684161130294
42,encoder.layers.encoder_layer_4,junco_bird,-0.411764705882353,0.11303386621436724
43,encoder.layers.encoder_layer_4,snail,0.2441176470588235,0.3622134961419501
44,encoder.layers.encoder_layer_4,grey_whale,0.008823529411764706,0.9741279946623942
45,encoder.layers.encoder_layer_4,siberian_husky,-0.39999999999999997,0.12475042359840012
46,encoder.layers.encoder_layer_4,electric_fan,-0.032352941176470584,0.9053195187918449
47,encoder.layers.encoder_layer_4,bookcase,-0.611764705882353,0.011788405053115212
48,encoder.layers.encoder_layer_4,fountain_pen,-0.5294117647058824,0.0349520067895181
49,encoder.layers.encoder_layer_4,toaster,0.2529411764705882,0.34456303133749866
50,encoder.layers.encoder_layer_5,schooner,0.12352941176470587,0.6485420669723405
51,encoder.layers.encoder_layer_5,brain_coral,-0.3,0.25893645256249886
52,encoder.layers.encoder_layer_5,junco_bird,-0.2529411764705882,0.34456303133749866
53,encoder.layers.encoder_layer_5,snail,-0.6058823529411764,0.012860298533367193
54,encoder.layers.encoder_layer_5,grey_whale,0.1647058823529412,0.5421481352010777
55,encoder.layers.encoder_layer_5,siberian_husky,-0.28529411764705886,0.28413874015956303
56,encoder.layers.encoder_layer_5,electric_fan,0.3970588235294118,0.1278060090882619
57,encoder.layers.encoder_layer_5,bookcase,-0.3235294117647059,0.2215741250012429
58,encoder.layers.encoder_layer_5,fountain_pen,0.7588235294117647,0.0006540302361647908
59,encoder.layers.encoder_layer_5,toaster,0.3029411764705882,0.25406688060961147
60,encoder.layers.encoder_layer_6,schooner,-0.5470588235294118,0.028301087242108842
61,encoder.layers.encoder_layer_6,brain_coral,-0.3411764705882353,0.1959326248678891
62,encoder.layers.encoder_layer_6,junco_bird,-0.02941176470588235,0.9138955872505001
63,encoder.layers.encoder_layer_6,snail,0.07941176470588236,0.770025319039825
64,encoder.layers.encoder_layer_6,grey_whale,-0.4941176470588235,0.051723442249235474
65,encoder.layers.encoder_layer_6,siberian_husky,-0.2735294117647059,0.3053231563074052
66,encoder.layers.encoder_layer_6,electric_fan,0.21176470588235297,0.431083247239221
67,encoder.layers.encoder_layer_6,bookcase,-0.3764705882352941,0.1506481152876309
68,encoder.layers.encoder_layer_6,fountain_pen,-0.34705882352941175,0.18783442010629964
69,encoder.layers.encoder_layer_6,toaster,-0.5941176470588235,0.015232400876328003
70,encoder.layers.encoder_layer_7,schooner,-0.3529411764705882,0.17995865788498183
71,encoder.layers.encoder_layer_7,brain_coral,0.1323529411764706,0.6251064291516133
72,encoder.layers.encoder_layer_7,junco_bird,0.014705882352941175,0.956891924031642
73,encoder.layers.encoder_layer_7,snail,-0.21470588235294116,0.4245592336201027
74,encoder.layers.encoder_layer_7,grey_whale,0.2647058823529412,0.3218043958686153
75,encoder.layers.encoder_layer_7,siberian_husky,-0.6764705882352942,0.00400825239020936
76,encoder.layers.encoder_layer_7,electric_fan,-0.8441176470588234,3.930242737399878e-05
77,encoder.layers.encoder_layer_7,bookcase,-0.4735294117647058,0.06391907182682008
78,encoder.layers.encoder_layer_7,fountain_pen,-0.85,3.0522600677849796e-05
79,encoder.layers.encoder_layer_7,toaster,-0.8617647058823529,1.7805184419815055e-05
80,encoder.layers.encoder_layer_8,schooner,-0.07647058823529412,0.7783409809607029
81,encoder.layers.encoder_layer_8,brain_coral,0.15294117647058825,0.5717446192454616
82,encoder.layers.encoder_layer_8,junco_bird,0.0,1.0
83,encoder.layers.encoder_layer_8,snail,-0.19999999999999998,0.45768790507519985
84,encoder.layers.encoder_layer_8,grey_whale,-0.3235294117647059,0.2215741250012429
85,encoder.layers.encoder_layer_8,siberian_husky,0.032352941176470584,0.9053195187918449
86,encoder.layers.encoder_layer_8,electric_fan,-0.06470588235294117,0.8118214513105935
87,encoder.layers.encoder_layer_8,bookcase,0.2088235294117647,0.43765851094980035
88,encoder.layers.encoder_layer_8,fountain_pen,0.17954383080010436,0.5058213200792159
89,encoder.layers.encoder_layer_8,toaster,-0.0588235294117647,0.8286807500332258
90,encoder.layers.encoder_layer_9,schooner,-0.7411764705882353,0.0010184695495736751
91,encoder.layers.encoder_layer_9,brain_coral,-0.3764705882352941,0.1506481152876309
92,encoder.layers.encoder_layer_9,junco_bird,,
93,encoder.layers.encoder_layer_9,snail,-0.5029411764705883,0.047063140467273036
94,encoder.layers.encoder_layer_9,grey_whale,-0.4441176470588235,0.08482274417741585
95,encoder.layers.encoder_layer_9,siberian_husky,-0.5266364385184054,0.03609719327245143
96,encoder.layers.encoder_layer_9,electric_fan,-0.4294117647058823,0.09693648522272379
97,encoder.layers.encoder_layer_9,bookcase,-0.6382352941176471,0.007801138631008009
98,encoder.layers.encoder_layer_9,fountain_pen,-0.06470588235294117,0.8118214513105935
99,encoder.layers.encoder_layer_9,toaster,-0.3852941176470588,0.1405441773736763
100,encoder.layers.encoder_layer_10,schooner,-0.11950685662250148,0.6593312598486264
101,encoder.layers.encoder_layer_10,brain_coral,0.37276449016749935,0.15503483559116457
102,encoder.layers.encoder_layer_10,junco_bird,,
103,encoder.layers.encoder_layer_10,snail,0.19705882352941176,0.46446421122573867
104,encoder.layers.encoder_layer_10,grey_whale,0.30501209113901384,0.25067235279768685
105,encoder.layers.encoder_layer_10,siberian_husky,0.08814198796851365,0.7454832027157856
106,encoder.layers.encoder_layer_10,electric_fan,0.11045667354609832,0.6838341342569624
107,encoder.layers.encoder_layer_10,bookcase,0.04863681745513776,0.8580392530677758
108,encoder.layers.encoder_layer_10,fountain_pen,0.09709932100578246,0.720539104006027
109,encoder.layers.encoder_layer_10,toaster,0.09158140139142278,0.7358757098807623
110,encoder.layers.encoder_layer_11,schooner,,
111,encoder.layers.encoder_layer_11,brain_coral,,
112,encoder.layers.encoder_layer_11,junco_bird,,
113,encoder.layers.encoder_layer_11,snail,,
114,encoder.layers.encoder_layer_11,grey_whale,,
115,encoder.layers.encoder_layer_11,siberian_husky,,
116,encoder.layers.encoder_layer_11,electric_fan,,
117,encoder.layers.encoder_layer_11,bookcase,,
118,encoder.layers.encoder_layer_11,fountain_pen,,
119,encoder.layers.encoder_layer_11,toaster,,
